filename,filepath,year,total_words,processed_date,finance_leases,finance_collateral,finance_convertible,finance_leasehold,finance_floating,finance_collateralization,finance_lessors,finance_revaluation,finance_securitizations,finance_securitized,finance_subleases,legal_litigation,legal_covenants,legal_licensing,legal_infringement,legal_lawsuits,legal_covenant,legal_lawsuit,legal_revocation,accounting_carryforwards,accounting_intangibles,accounting_reclassified,accounting_carryforward,accounting_accrues,accounting_bankruptcies,accounting_carryback,accounting_subsidy,hedging_derivative,hedging_derivatives,hedging_hedges,hedging_swaps,hedging_hedged,hedging_counterparties,hedging_counterparty,international_internationalglobal,international_worldwide,international_complex,international_repatriate,international_repatriated,international_repatriation,international_sovereign,org_form_segments,org_form_entities,org_form_affiliates,org_form_restructuring,org_form_ventures,org_form_mergers,org_form_merging,org_form_outsource,org_form_partnering,org_form_restructure,org_form_restructured
20250221_10-K_edgar_data_1819796_0001819796-25-000006.txt,data/raw/2025/QTR1/20250221_10-K_edgar_data_1819796_0001819796-25-000006.txt,2025,86818,2026-05-12T14:33:35.437801,5,9,1,1,2,0,0,1,2,1,0,34,22,3,3,6,0,3,3,0,2,6,2,2,0,0,0,14,7,9,6,1,8,4,0,1,14,0,0,3,4,2,36,13,0,4,2,1,0,0,1,0
20250221_10-K_edgar_data_1823945_0001823945-25-000013.txt,data/raw/2025/QTR1/20250221_10-K_edgar_data_1823945_0001823945-25-000013.txt,2025,103087,2026-05-12T14:33:35.480381,7,8,5,2,1,0,0,0,3,0,0,23,6,0,0,3,11,0,3,0,1,1,2,0,0,0,0,13,0,0,2,3,11,2,0,2,10,2,0,0,3,0,53,27,3,4,2,0,0,0,2,0
20250221_10-K_edgar_data_18349_0000018349-25-000049.txt,data/raw/2025/QTR1/20250221_10-K_edgar_data_18349_0000018349-25-000049.txt,2025,74473,2026-05-12T14:33:35.511862,1,42,1,2,13,0,1,0,0,0,0,24,7,2,0,0,0,1,0,3,8,6,2,0,0,0,0,43,21,25,4,5,9,3,0,0,10,0,0,0,0,8,21,14,13,0,2,1,0,0,1,1
20250221_10-K_edgar_data_1849253_0001628280-25-006973.txt,data/raw/2025/QTR1/20250221_10-K_edgar_data_1849253_0001628280-25-006973.txt,2025,77717,2026-05-12T14:33:35.544192,8,8,2,0,3,0,2,3,0,0,0,17,9,9,6,6,1,4,0,4,7,7,4,0,0,1,0,5,9,0,3,0,8,3,0,3,29,1,0,0,0,3,22,10,29,0,11,0,0,0,1,0
20250214_10-K_edgar_data_860730_0000950170-25-020134.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_860730_0000950170-25-020134.txt,2025,93212,2026-05-12T14:33:11.361035,17,51,0,0,2,0,0,0,0,0,0,16,4,3,0,3,4,2,1,2,0,3,0,0,0,0,0,7,0,0,1,0,0,0,0,1,13,0,0,0,0,0,61,79,6,9,0,0,4,1,1,0
20250214_10-K_edgar_data_861459_0000861459-25-000007.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_861459_0000861459-25-000007.txt,2025,47307,2026-05-12T14:33:11.381413,4,7,167,2,0,0,0,0,0,0,0,12,17,0,0,2,0,0,0,7,3,0,1,0,0,0,0,3,3,2,4,0,6,7,0,0,9,0,0,0,0,33,9,26,1,52,0,0,0,0,0,0
20250214_10-K_edgar_data_884887_0000884887-25-000050.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_884887_0000884887-25-000050.txt,2025,143952,2026-05-12T14:33:11.442282,23,22,44,2,155,0,0,0,0,0,1,38,64,0,1,1,7,2,0,0,0,5,0,4,0,0,7,76,4,29,21,23,11,10,0,11,3,4,0,5,2,5,28,80,10,7,0,0,1,1,0,1
20250214_10-K_edgar_data_890926_0000950170-25-021241.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_890926_0000950170-25-021241.txt,2025,95865,2026-05-12T14:33:11.483591,14,31,0,3,0,0,0,0,19,17,0,11,32,10,2,1,2,0,1,1,1,0,2,0,1,1,0,8,4,6,0,0,8,10,0,1,11,0,0,0,2,14,26,33,0,0,2,0,0,0,1,0
20250214_10-K_edgar_data_895728_0000895728-25-000006.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_895728_0000895728-25-000006.txt,2025,84807,2026-05-12T14:33:11.520686,16,5,0,0,18,0,0,3,0,0,0,23,8,0,0,2,2,5,0,3,0,9,0,0,0,0,0,67,11,15,10,5,12,14,0,0,5,0,0,0,0,14,25,21,0,5,2,0,0,0,2,0
20250214_10-K_edgar_data_899629_0000950170-25-021145.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_899629_0000950170-25-021145.txt,2025,54826,2026-05-12T14:33:11.545359,93,13,5,1,4,0,0,0,0,0,0,12,4,0,0,1,0,0,0,0,9,2,0,0,0,0,0,13,6,4,7,1,3,0,0,0,3,0,0,0,1,4,23,38,2,38,1,0,0,0,1,0
20250214_10-K_edgar_data_9092_0000950170-25-020889.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_9092_0000950170-25-020889.txt,2025,26159,2026-05-12T14:33:11.556495,2,1,1,0,0,0,0,0,0,0,0,4,4,2,1,0,0,0,0,6,2,2,2,0,0,0,0,2,0,0,2,0,0,0,0,5,2,0,0,0,0,2,10,2,0,0,1,0,0,0,0,0
20250214_10-K_edgar_data_910606_0000950170-25-021359.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_910606_0000950170-25-021359.txt,2025,82856,2026-05-12T14:33:11.594316,87,3,10,5,4,0,0,0,0,0,0,10,16,0,0,0,0,0,3,1,4,7,0,1,2,0,0,19,12,3,8,3,3,2,0,0,6,0,0,0,0,0,15,1,0,14,2,0,0,0,0,0
20250214_10-K_edgar_data_915389_0000915389-25-000012.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_915389_0000915389-25-000012.txt,2025,58468,2026-05-12T14:33:11.619146,8,2,0,0,4,0,0,1,0,0,0,7,5,7,0,1,0,1,0,9,1,4,0,1,0,0,0,42,36,33,23,7,6,2,0,9,8,1,0,1,0,43,6,3,47,9,1,0,0,0,0,0
20250214_10-K_edgar_data_921825_0000921825-25-000019.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_921825_0000921825-25-000019.txt,2025,90691,2026-05-12T14:33:11.658559,81,5,1,3,3,0,0,0,0,0,0,13,42,0,4,0,7,4,3,0,8,4,0,0,1,0,0,14,7,3,36,0,4,0,0,1,7,0,0,0,0,0,25,22,2,13,1,0,0,0,1,0
20250214_10-K_edgar_data_929008_0000929008-25-000005.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_929008_0000929008-25-000005.txt,2025,60946,2026-05-12T14:33:11.684767,8,4,9,4,1,0,0,0,0,0,0,15,10,0,3,3,1,0,0,17,0,0,1,0,0,0,0,1,2,2,0,1,1,0,0,4,5,1,1,2,0,35,11,4,26,1,4,0,1,0,1,0
20250214_10-K_edgar_data_931059_0001493152-25-006522.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_931059_0001493152-25-006522.txt,2025,53810,2026-05-12T14:33:11.708697,6,3,104,2,0,0,0,0,0,0,1,16,5,0,0,4,0,16,1,8,0,0,1,4,0,0,0,9,3,0,0,0,1,0,0,0,11,0,0,0,0,1,9,2,0,0,0,0,0,0,3,0
20250214_10-K_edgar_data_931148_0000931148-25-000028.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_931148_0000931148-25-000028.txt,2025,56929,2026-05-12T14:33:11.734016,7,36,1,0,0,0,0,0,0,0,0,12,33,0,3,2,7,1,1,9,4,1,1,0,0,0,0,25,35,5,10,2,3,2,0,6,6,1,0,1,0,0,11,12,1,2,1,0,0,0,0,0
20250214_10-K_edgar_data_932696_0001628280-25-005817.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_932696_0001628280-25-005817.txt,2025,45098,2026-05-12T14:33:11.755101,6,3,47,2,2,0,0,3,0,0,0,10,10,4,5,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,4,4,0,6,7,0,0,1,0,13,6,3,15,1,2,0,0,0,0,0
20250214_10-K_edgar_data_97476_0000097476-25-000007.txt,data/raw/2025/QTR1/20250214_10-K_edgar_data_97476_0000097476-25-000007.txt,2025,22381,2026-05-12T14:33:11.765058,2,1,0,0,0,0,0,0,0,0,0,4,1,0,5,0,0,0,0,2,1,1,0,0,0,1,0,3,2,1,2,1,0,0,0,4,10,0,0,0,0,23,7,1,12,0,0,0,0,0,0,0
20250218_10-K_edgar_data_1002910_0001002910-25-000055.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1002910_0001002910-25-000055.txt,2025,113077,2026-05-12T14:33:11.814619,2,20,0,0,1,0,0,3,0,28,0,33,19,1,0,1,0,8,4,15,0,0,1,0,0,0,0,33,1,0,5,5,15,6,0,2,6,0,0,0,0,16,34,29,2,1,5,0,0,0,0,0
20250305_10-K_edgar_data_1911066_0001628280-25-010237.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_1911066_0001628280-25-010237.txt,2025,94380,2026-05-12T14:34:42.065575,0,81,6,0,18,1,0,0,5,0,0,6,26,1,0,0,12,0,0,0,0,0,2,2,1,0,0,1,14,2,1,0,0,1,0,13,6,0,0,0,17,0,14,101,7,2,5,0,1,0,3,0
20250305_10-K_edgar_data_1937653_0001937653-25-000014.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_1937653_0001937653-25-000014.txt,2025,111056,2026-05-12T14:34:42.112923,7,2,3,3,0,0,0,0,0,0,0,43,2,36,5,18,0,0,2,2,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0,25,9,0,0,0,0,1,15,19,3,8,3,0,2,0,1,0
20250305_10-K_edgar_data_1943289_0001628280-25-010567.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_1943289_0001628280-25-010567.txt,2025,85857,2026-05-12T14:34:42.150111,7,4,10,1,0,0,0,0,0,0,0,86,7,21,12,14,6,5,7,2,0,1,1,0,0,0,0,9,1,0,1,0,1,4,0,5,19,0,0,0,0,10,27,18,1,1,5,0,1,0,1,0
20250305_10-K_edgar_data_1976719_0001976719-25-000004.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_1976719_0001976719-25-000004.txt,2025,96327,2026-05-12T14:34:42.194029,0,48,6,0,6,0,0,0,0,0,0,17,16,0,4,0,6,0,0,0,0,0,0,1,0,0,0,3,17,0,1,0,9,12,0,1,4,0,0,4,8,1,31,118,4,0,2,0,2,0,2,0
20250305_10-K_edgar_data_1980994_0001437749-25-006260.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_1980994_0001437749-25-006260.txt,2025,73895,2026-05-12T14:34:42.227208,0,4,8,0,0,0,0,0,0,0,0,9,0,2,0,4,0,2,0,0,0,0,0,1,1,0,0,13,3,0,1,0,60,43,0,1,5,0,0,0,0,0,40,71,0,2,1,0,0,0,0,0
20250305_10-K_edgar_data_1983514_0001983514-25-000022.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_1983514_0001983514-25-000022.txt,2025,83604,2026-05-12T14:34:42.263181,0,77,6,0,14,0,0,0,1,1,0,12,33,2,0,1,18,1,0,0,0,0,0,2,0,0,0,5,12,0,2,3,7,1,0,3,9,0,0,0,0,1,25,81,7,1,0,0,0,0,8,0
20250305_10-K_edgar_data_2000638_0001437749-25-006261.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_2000638_0001437749-25-006261.txt,2025,82535,2026-05-12T14:34:42.300283,0,4,7,0,0,0,0,0,0,0,0,10,0,2,0,4,0,3,0,0,0,0,0,1,1,0,0,13,3,0,3,0,64,44,0,2,5,0,0,0,0,0,40,72,0,2,1,1,0,0,0,0
20250305_10-K_edgar_data_2010653_0001829126-25-001482.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_2010653_0001829126-25-001482.txt,2025,71359,2026-05-12T14:34:42.331930,0,0,7,0,0,0,0,0,0,0,0,5,11,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,6,0,0,0,1,2,47,60,2,0,12,0,0,0,7,0
20250305_10-K_edgar_data_2037804_0002037804-25-000003.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_2037804_0002037804-25-000003.txt,2025,201831,2026-05-12T14:34:42.418165,1,1955,11,0,9,0,0,0,0,0,0,22,40,1,0,1,17,0,0,0,1,0,0,3,0,0,0,5,19,0,3,0,8,10,0,1,3,0,0,2,8,1,110,134,10,2,5,0,2,0,2,0
20250305_10-K_edgar_data_27430_0000787250-25-000012.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_27430_0000787250-25-000012.txt,2025,145452,2026-05-12T14:34:42.482171,15,15,0,1,2,0,1,0,0,0,2,22,64,1,0,5,32,0,3,5,0,6,0,0,0,0,0,12,2,2,10,1,14,4,0,0,9,0,0,0,0,7,7,76,2,0,0,0,0,0,0,0
20250305_10-K_edgar_data_46129_0001558370-25-002265.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_46129_0001558370-25-002265.txt,2025,32824,2026-05-12T14:34:42.497940,9,0,1,0,1,0,0,0,0,0,0,7,19,0,2,4,2,0,0,7,1,6,1,0,0,0,0,2,13,7,12,2,1,2,0,4,4,1,1,2,1,1,4,1,5,0,2,0,0,0,0,0
20250305_10-K_edgar_data_49754_0001628280-25-010259.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_49754_0001628280-25-010259.txt,2025,76802,2026-05-12T14:34:42.532000,78,6,0,2,0,0,0,0,0,21,2,18,21,4,4,8,4,0,3,8,1,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,0,0,0,0,14,15,9,2,0,3,0,1,0,0,0
20250305_10-K_edgar_data_708781_0000708781-25-000018.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_708781_0000708781-25-000018.txt,2025,37002,2026-05-12T14:34:42.548907,3,14,0,2,3,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,4,0,0,0,0,5,6,6,0,1,0,0,1,0,0,2
20250305_10-K_edgar_data_714562_0000714562-25-000010.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_714562_0000714562-25-000010.txt,2025,44996,2026-05-12T14:34:42.569079,10,53,0,2,1,0,0,0,0,0,0,11,0,4,1,1,0,0,0,0,2,5,0,0,0,0,0,11,4,1,5,0,8,4,0,0,5,0,0,0,0,2,9,14,2,1,2,0,0,0,0,1
20250305_10-K_edgar_data_728391_0000728391-25-000017.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_728391_0000728391-25-000017.txt,2025,71401,2026-05-12T14:34:42.600305,26,11,0,0,2,0,0,0,0,0,2,28,16,0,0,4,7,0,4,1,3,10,0,1,0,0,0,42,7,18,13,3,10,8,0,0,11,0,0,0,0,6,5,4,1,0,0,0,0,1,0,0
20250305_10-K_edgar_data_787250_0000787250-25-000012.txt,data/raw/2025/QTR1/20250305_10-K_edgar_data_787250_0000787250-25-000012.txt,2025,145452,2026-05-12T14:34:42.660724,15,15,0,1,2,0,1,0,0,0,2,22,64,1,0,5,32,0,3,5,0,6,0,0,0,0,0,12,2,2,10,1,14,4,0,0,9,0,0,0,0,7,7,76,2,0,0,0,0,0,0,0
20250218_10-K_edgar_data_100826_0001002910-25-000055.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_100826_0001002910-25-000055.txt,2025,113077,2026-05-12T14:33:11.865723,2,20,0,0,1,0,0,3,0,28,0,33,19,1,0,1,0,8,4,15,0,0,1,0,0,0,0,33,1,0,5,5,15,6,0,2,6,0,0,0,0,16,34,29,2,1,5,0,0,0,0,0
20250218_10-K_edgar_data_1027838_0001558370-25-001096.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1027838_0001558370-25-001096.txt,2025,67810,2026-05-12T14:33:11.894830,20,4,2,3,0,0,0,1,0,0,0,32,13,4,14,9,10,7,1,2,3,2,0,0,0,0,0,3,0,0,1,0,0,0,0,2,12,0,0,0,0,0,23,5,5,2,1,0,1,0,1,0
20250218_10-K_edgar_data_1040971_0001040971-25-000010.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1040971_0001040971-25-000010.txt,2025,76609,2026-05-12T14:33:11.928833,131,9,10,20,14,0,0,0,0,1,0,4,17,0,0,0,0,0,0,0,1,9,0,0,3,0,0,15,5,12,4,6,1,0,0,5,6,0,0,0,1,8,37,6,0,101,0,0,0,0,0,0
20250218_10-K_edgar_data_1046568_0000950170-25-022187.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1046568_0000950170-25-022187.txt,2025,62982,2026-05-12T14:33:11.955693,20,0,0,3,0,0,1,0,0,0,1,12,0,5,2,8,0,14,0,7,1,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,9,0,0,0,0,8,11,3,0,0,0,0,0,0,0,0
20250218_10-K_edgar_data_1050446_0000950170-25-021814.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1050446_0000950170-25-021814.txt,2025,110499,2026-05-12T14:33:12.008582,8,18,310,2,0,0,0,0,0,0,1,14,6,6,4,2,1,1,0,7,2,4,1,0,5,0,0,14,6,0,5,0,8,13,0,7,9,0,2,1,5,0,25,8,1,2,2,0,0,0,1,0
20250218_10-K_edgar_data_105770_0000105770-25-000013.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_105770_0000105770-25-000013.txt,2025,43807,2026-05-12T14:33:12.028498,24,5,1,0,4,0,0,0,0,0,0,6,10,2,1,0,0,0,0,10,2,3,2,1,0,0,0,12,8,17,3,0,1,2,0,3,8,2,0,2,0,21,6,16,19,2,2,0,0,1,0,0
20250218_10-K_edgar_data_1071739_0001071739-25-000027.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1071739_0001071739-25-000027.txt,2025,60671,2026-05-12T14:33:12.055103,8,0,1,2,0,0,0,0,0,0,0,19,15,0,1,5,1,0,2,4,0,2,1,0,0,0,5,1,0,0,1,0,1,0,0,0,12,0,0,0,0,7,12,7,5,2,3,0,0,1,1,0
20250218_10-K_edgar_data_1077183_0001077183-25-000028.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1077183_0001077183-25-000028.txt,2025,53945,2026-05-12T14:33:12.078833,8,6,166,2,0,0,0,0,0,0,0,27,0,11,9,1,0,10,5,7,3,0,0,0,0,0,0,3,2,1,1,0,3,0,0,0,17,0,0,0,0,13,26,2,28,0,1,0,0,0,1,0
20250218_10-K_edgar_data_1089748_0001437749-25-004205.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1089748_0001437749-25-004205.txt,2025,64530,2026-05-12T14:33:12.107469,9,3,1,1,0,0,0,0,0,0,0,7,16,1,3,3,6,2,1,0,3,6,1,0,1,4,2,7,3,5,4,1,0,0,0,2,7,4,3,4,2,29,27,58,64,8,1,0,0,0,0,0
20250218_10-K_edgar_data_1090727_0001090727-25-000019.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1090727_0001090727-25-000019.txt,2025,58059,2026-05-12T14:33:12.133413,32,12,3,3,30,0,0,0,0,0,0,10,6,2,1,2,3,0,2,5,2,4,1,0,0,0,0,19,23,15,9,3,4,0,0,12,12,0,0,0,0,22,8,4,1,2,1,0,0,0,1,0
20250218_10-K_edgar_data_1093557_0001093557-25-000036.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1093557_0001093557-25-000036.txt,2025,133187,2026-05-12T14:33:12.187846,18,7,65,3,0,0,0,0,0,0,0,55,41,9,52,12,14,7,5,5,6,1,0,0,0,0,0,13,1,0,0,0,8,6,0,25,13,1,0,0,1,0,28,100,4,0,4,0,4,0,1,0
20250218_10-K_edgar_data_1111335_0001111335-25-000006.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1111335_0001111335-25-000006.txt,2025,59255,2026-05-12T14:33:12.214072,9,5,0,0,0,0,0,0,0,0,1,8,12,3,2,2,2,4,0,15,3,8,5,3,1,0,0,22,9,4,15,2,0,2,0,2,7,4,1,3,2,0,9,34,27,4,1,0,0,0,0,0
20250218_10-K_edgar_data_1122976_0001122976-25-000008.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1122976_0001122976-25-000008.txt,2025,39938,2026-05-12T14:33:12.232131,6,1,0,0,0,0,0,0,0,0,0,6,10,0,2,1,0,0,0,4,1,0,3,0,0,0,0,5,12,3,9,2,1,0,0,3,4,0,0,5,0,11,8,9,16,1,10,0,0,0,0,0
20250218_10-K_edgar_data_1124198_0001628280-25-005924.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1124198_0001628280-25-005924.txt,2025,46430,2026-05-12T14:33:12.252795,7,8,6,1,3,0,0,0,0,0,0,16,12,2,1,0,1,1,0,2,0,0,2,0,0,0,0,2,5,0,0,0,2,1,0,9,16,0,0,0,0,5,7,3,0,33,2,0,0,0,0,0
20250218_10-K_edgar_data_1128928_0000950170-25-022243.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1128928_0000950170-25-022243.txt,2025,113913,2026-05-12T14:33:12.303476,55,8,4,4,0,0,3,0,0,0,2,49,37,1,3,9,12,1,1,20,3,13,1,1,0,0,1,36,11,5,5,6,4,6,0,0,2,0,0,0,0,3,16,92,24,8,2,2,0,0,0,1
20250218_10-K_edgar_data_1159036_0001159036-25-000010.txt,data/raw/2025/QTR1/20250218_10-K_edgar_data_1159036_0001159036-25-000010.txt,2025,55963,2026-05-12T14:33:12.328124,9,3,148,2,0,0,0,0,0,0,0,14,5,8,4,7,0,4,2,3,11,2,2,0,0,0,0,10,1,2,1,1,4,0,0,9,9,0,0,0,0,0,11,3,4,0,1,0,1,1,0,0
20250220_10-K_edgar_data_1811972_0001811972-25-000007.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1811972_0001811972-25-000007.txt,2025,92770,2026-05-12T14:33:25.678660,0,58,9,0,62,1,0,0,0,0,0,15,34,0,0,0,12,1,0,1,0,1,2,5,0,0,0,64,11,0,3,2,4,5,0,3,7,0,0,0,0,0,25,41,10,18,1,0,0,0,3,2
20250220_10-K_edgar_data_1818331_0001818331-25-000021.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1818331_0001818331-25-000021.txt,2025,74182,2026-05-12T14:33:25.708728,14,2,8,1,0,0,0,0,0,0,0,21,5,11,11,9,0,4,3,10,0,0,2,0,0,0,0,5,0,0,3,0,1,0,0,1,21,0,0,0,0,0,28,11,10,1,1,0,0,0,0,0
20250220_10-K_edgar_data_1822492_0001822492-25-000050.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1822492_0001822492-25-000050.txt,2025,41109,2026-05-12T14:33:25.725916,17,8,0,0,3,0,0,7,0,0,0,27,4,2,9,3,4,1,1,3,2,16,2,1,1,0,0,3,8,0,11,4,1,0,0,3,2,0,1,0,0,14,2,8,21,0,0,0,0,0,0,0
20250220_10-K_edgar_data_1826681_0000950170-25-024148.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1826681_0000950170-25-024148.txt,2025,64885,2026-05-12T14:33:25.752574,4,1,7,2,0,0,0,1,0,0,0,30,8,30,13,6,0,0,0,12,2,0,7,0,0,0,0,8,0,0,2,0,0,0,0,3,25,0,0,0,0,1,14,8,13,3,2,0,0,0,0,0
20250220_10-K_edgar_data_1856485_0001856485-25-000008.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1856485_0001856485-25-000008.txt,2025,55274,2026-05-12T14:33:25.777166,15,6,1,0,2,0,0,0,0,0,0,18,8,2,3,3,3,3,0,2,2,2,0,1,0,1,0,5,3,2,24,0,3,0,0,0,10,0,0,0,0,12,6,3,1,4,1,0,1,0,3,0
20250220_10-K_edgar_data_1859919_0001859919-25-000013.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1859919_0001859919-25-000013.txt,2025,117720,2026-05-12T14:33:25.828479,0,106,9,0,29,1,0,0,2,4,0,16,41,0,0,0,8,1,0,1,0,1,2,4,0,0,0,63,11,0,9,5,4,7,0,2,9,0,0,0,0,0,33,52,9,24,0,0,0,0,4,2
20250220_10-K_edgar_data_1866633_0001866633-25-000004.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1866633_0001866633-25-000004.txt,2025,46062,2026-05-12T14:33:25.848356,7,3,1,2,0,0,0,0,0,0,0,14,11,1,5,4,1,0,0,7,6,2,2,0,0,0,0,5,0,0,1,1,1,0,0,5,10,1,0,0,0,3,22,9,0,0,2,0,0,0,1,0
20250220_10-K_edgar_data_1866692_0000950170-25-024135.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1866692_0000950170-25-024135.txt,2025,59206,2026-05-12T14:33:25.873920,1,1,1,2,0,0,1,0,0,0,0,26,0,6,10,6,0,2,0,11,2,0,5,0,1,0,0,12,0,1,0,0,0,0,0,8,21,1,0,0,1,3,24,14,18,2,7,0,0,0,0,0
20250220_10-K_edgar_data_1877322_0001877322-25-000021.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1877322_0001877322-25-000021.txt,2025,45721,2026-05-12T14:33:25.894059,7,2,1,0,6,0,0,1,0,0,0,16,11,2,1,7,0,0,0,3,4,6,2,1,1,0,2,6,13,11,10,3,1,1,0,5,5,0,0,3,0,15,12,3,26,0,4,0,1,0,1,0
20250220_10-K_edgar_data_1880319_0001880319-25-000021.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1880319_0001880319-25-000021.txt,2025,53363,2026-05-12T14:33:25.918234,8,4,0,2,2,0,0,0,0,0,0,25,6,1,1,11,1,0,1,3,2,5,0,0,0,0,0,5,1,0,1,0,1,0,0,2,8,0,0,0,0,8,11,5,2,0,0,0,0,1,0,0
20250220_10-K_edgar_data_18926_0000018926-25-000010.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_18926_0000018926-25-000010.txt,2025,117850,2026-05-12T14:33:25.967206,14,109,10,0,4,0,0,1,0,0,0,14,38,1,4,9,5,8,11,6,0,7,0,1,1,0,27,12,5,1,8,0,0,2,0,0,17,2,0,1,1,24,23,35,0,1,2,0,0,0,1,0
20250220_10-K_edgar_data_1901440_0001901440-25-000012.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1901440_0001901440-25-000012.txt,2025,98216,2026-05-12T14:33:26.008384,5,3,6,2,1,0,0,2,0,0,0,47,23,11,11,7,5,1,6,5,1,7,2,1,1,0,0,7,0,0,2,0,2,0,0,3,24,2,1,2,0,19,28,17,12,4,5,1,1,1,2,0
20250220_10-K_edgar_data_1915657_0001915657-25-000019.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1915657_0001915657-25-000019.txt,2025,91841,2026-05-12T14:33:26.047246,24,2,0,0,4,0,0,0,0,0,0,34,41,3,2,8,4,10,7,3,6,4,0,0,0,0,0,18,7,3,6,0,5,1,0,7,15,0,0,1,1,27,22,12,1,5,2,0,0,1,0,0
20250220_10-K_edgar_data_1920791_0001705696-25-000033.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1920791_0001705696-25-000033.txt,2025,75993,2026-05-12T14:33:26.084850,119,7,3,4,3,0,0,0,0,0,0,6,33,3,2,0,2,0,1,0,0,1,0,0,0,0,0,23,8,13,10,1,8,0,0,1,10,1,0,0,3,0,32,29,0,3,1,0,0,0,1,0
20250220_10-K_edgar_data_1996862_0001996862-25-000008.txt,data/raw/2025/QTR1/20250220_10-K_edgar_data_1996862_0001996862-25-000008.txt,2025,105094,2026-05-12T14:33:26.134169,7,10,23,0,1,0,0,0,0,2,3,6,14,2,0,6,2,1,0,11,1,9,0,0,0,0,0,42,35,22,14,13,8,20,0,6,11,8,2,4,2,35,18,44,0,20,3,0,0,0,0,0
